Attack,Defense,HP,ID,Image,Name,Sp_Atk,Sp_Def,Speed,Total,Type
55,55,70,0180,https://img.pokemondb.net/sprites/sword-shield/icon/flaaffy.png,Flaaffy,80,60,45,365,Grass
75,85,90,0181,https://img.pokemondb.net/sprites/sword-shield/icon/ampharos.png,Ampharos,115,90,55,510,Normal
95,105,90,0181,https://img.pokemondb.net/sprites/sword-shield/icon/ampharos-mega.png,Ampharos,165,110,45,610,Normal
80,95,75,0182,https://img.pokemondb.net/sprites/sword-shield/icon/bellossom.png,Bellossom,90,100,50,490,Water
20,50,70,0183,https://img.pokemondb.net/sprites/sword-shield/icon/marill.png,Marill,20,50,40,250,Water
50,80,100,0184,https://img.pokemondb.net/sprites/sword-shield/icon/azumarill.png,Azumarill,60,80,50,420,Water
100,115,70,0185,https://img.pokemondb.net/sprites/sword-shield/icon/sudowoodo.png,Sudowoodo,30,65,30,410,Water
75,75,90,0186,https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png,Politoed,90,100,70,500,Water
35,40,35,0187,https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png,Hoppip,35,55,50,250,Water
45,50,55,0188,https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png,Skiploom,45,65,80,340,Psychic
55,70,75,0189,https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png,Jumpluff,55,95,110,460,Psychic
70,55,55,0190,https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png,Aipom,40,55,85,360,Fairy
30,30,30,0191,https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png,Sunkern,30,30,30,180,Ice
75,55,75,0192,https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png,Sunflora,105,85,30,425,Psychic
65,45,65,0193,https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png,Yanma,75,45,95,390,Bug
45,45,55,0194,https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png,Wooper,25,25,15,210,Flying
45,45,55,0194,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,Wooper,25,25,15,210,Ice
85,85,95,0195,https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png,Quagsire,65,65,35,430,Psychic
65,60,65,0196,https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png,Espeon,130,95,110,525,Electric
65,110,95,0197,https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png,Umbreon,60,130,65,525,Fire
85,42,60,0198,https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png,Murkrow,85,42,91,405,Bug
75,80,95,0199,https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png,Slowking,100,110,30,490,Bug
65,80,95,0199,https://img.pokemondb.net/sprites/sword-shield/icon/slowking-galarian.png,Slowking,110,110,30,490,Flying
60,60,60,0200,https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,Misdreavus,85,85,85,435,Normal
72,48,48,0201,https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,Unown,72,48,48,336,Fighting
33,58,190,0202,https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,Wobbuffet,33,58,33,405,Fighting
80,65,70,0203,https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,Girafarig,90,65,85,455,Fire
65,90,50,0204,https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,Pineco,35,35,15,290,Fighting
90,140,75,0205,https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,Forretress,60,60,40,465,Water
70,70,100,0206,https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png,Dunsparce,65,65,45,415,Water
75,105,65,0207,https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,Gligar,35,65,85,430,Water
85,200,75,0208,https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png,Steelix,55,65,30,510,Flying
125,230,75,0208,https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,Steelix,55,95,30,610,Water
80,50,60,0209,https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,Snubbull,40,40,30,300,Dark
120,75,90,0210,https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,Granbull,60,60,45,450,Water
95,85,65,0211,https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png,Qwilfish,55,55,85,440,Ice
95,85,65,0211,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,Qwilfish,55,55,85,440,Normal
130,100,70,0212,https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png,Scizor,55,80,65,500,Normal
150,140,70,0212,https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,Scizor,65,100,75,600,Normal
10,230,20,0213,https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png,Shuckle,10,230,5,505,Water
125,75,80,0214,https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png,Heracross,40,95,85,500,Electric
185,115,80,0214,https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,Heracross,40,105,75,600,Fire
95,55,55,0215,https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png,Sneasel,35,75,115,430,Normal
95,55,55,0215,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,Sneasel,35,75,115,430,Rock
80,50,60,0216,https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,Teddiursa,50,50,40,330,Water
130,75,90,0217,https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,Ursaring,75,75,55,500,Rock
40,40,40,0218,https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,Slugma,70,40,20,250,Water
50,120,60,0219,https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,Magcargo,90,80,30,430,Rock
50,40,50,0220,https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,Swinub,30,30,50,250,Water
100,80,100,0221,https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,Piloswine,60,60,50,450,Rock
55,95,65,0222,https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png,Corsola,65,95,35,410,Water
55,100,60,0222,https://img.pokemondb.net/sprites/sword-shield/icon/corsola-galarian.png,Corsola,65,100,30,410,Rock
65,35,35,0223,https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,Remoraid,65,35,65,300,Flying
105,75,75,0224,https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,Octillery,105,75,45,480,Rock
55,45,45,0225,https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,Delibird,65,45,75,330,Flying
40,70,85,0226,https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png,Mantine,80,140,70,485,Normal
80,140,65,0227,https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,Skarmory,40,70,70,465,Ice
60,30,45,0228,https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,Houndour,80,50,65,330,Flying
90,50,75,0229,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,Houndoom,110,80,95,500,Psychic
90,90,75,0229,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,Houndoom,140,90,115,600,Flying
95,95,75,0230,https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png,Kingdra,95,95,85,540,Electric
60,60,90,0231,https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,Phanpy,40,40,40,330,Flying
120,120,90,0232,https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,Donphan,60,60,50,500,Fighting
80,90,85,0233,https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png,Porygon2,105,95,60,515,Flying
95,62,73,0234,https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,Stantler,85,65,85,465,Fire
20,35,55,0235,https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,Smeargle,20,45,75,250,Flying
35,35,35,0236,https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png,Tyrogue,35,35,35,210,Dark
95,95,50,0237,https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png,Hitmontop,35,110,70,455,Flying
30,15,45,0238,https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png,Smoochum,85,65,65,305,Dragon
63,37,45,0239,https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png,Elekid,65,55,95,360,Dragon
75,37,45,0240,https://img.pokemondb.net/sprites/sword-shield/icon/magby.png,Magby,70,55,83,365,Dragon
80,105,95,0241,https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png,Miltank,40,70,100,490,Flying
10,10,255,0242,https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png,Blissey,75,135,55,540,Psychic
85,75,90,0243,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,Raikou,115,100,115,580,Psychic
115,85,115,0244,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,Entei,90,75,100,580,Fighting
75,115,100,0245,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,Suicune,90,115,85,580,Psychic
64,50,50,0246,https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,Larvitar,45,50,41,300,Psychic
84,70,70,0247,https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,Pupitar,65,70,51,410,Grass
134,110,100,0248,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png,Tyranitar,95,100,61,600,Grass
164,150,100,0248,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,Tyranitar,95,120,71,700,Grass
90,130,106,0249,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,Lugia,90,154,110,680,Fire
130,90,106,0250,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,Ho-oh,110,154,90,680,Fire
100,100,100,0251,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,Celebi,100,100,100,600,Fire
45,35,40,0252,https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,Treecko,65,55,70,310,Fire
65,45,50,0253,https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,Grovyle,85,65,95,405,Ghost
85,65,70,0254,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png,Sceptile,105,85,120,530,Water
110,75,70,0254,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile-mega.png,Sceptile,145,85,145,630,Water
60,40,45,0255,https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png,Torchic,70,50,45,310,Water
85,60,60,0256,https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png,Combusken,85,60,55,405,Normal
120,70,80,0257,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png,Blaziken,110,70,80,530,Normal
160,80,80,0257,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken-mega.png,Blaziken,130,80,100,630,Normal
70,50,50,0258,https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png,Mudkip,50,50,40,310,Flying
85,70,70,0259,https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png,Marshtomp,60,70,50,405,Normal
110,90,100,0260,https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png,Swampert,85,90,60,535,Flying
150,110,100,0260,https://img.pokemondb.net/sprites/sword-shield/icon/swampert-mega.png,Swampert,95,110,70,635,Bug
55,35,35,0261,https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png,Poochyena,30,30,35,220,Flying
90,70,70,0262,https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png,Mightyena,60,60,70,420,Bug
30,41,38,0263,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,Zigzagoon,30,41,60,240,Flying
30,41,38,0263,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon-galarian.png,Zigzagoon,30,41,60,240,Bug
70,61,78,0264,https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,Linoone,50,61,100,420,Poison
70,61,78,0264,https://img.pokemondb.net/sprites/sword-shield/icon/linoone-galarian.png,Linoone,50,61,100,420,Bug
45,35,45,0265,https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,Wurmple,20,30,20,195,Poison
35,55,50,0266,https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,Silcoon,25,25,15,205,Poison
70,50,60,0267,https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,Beautifly,100,50,65,395,Flying
35,55,50,0268,https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,Cascoon,25,25,15,205,Water
50,70,60,0269,https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,Dustox,50,90,65,385,Electric
30,30,40,0270,https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,Lotad,40,50,30,220,Water
50,50,60,0271,https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,Lombre,60,70,50,340,Electric
70,70,80,0272,https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png,Ludicolo,90,100,70,480,Electric
40,50,40,0273,https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,Seedot,30,30,30,220,Fairy
70,40,70,0274,https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,Nuzleaf,60,40,60,340,Normal
100,60,90,0275,https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png,Shiftry,90,60,80,480,Fairy
55,30,40,0276,https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,Taillow,30,30,85,270,Fairy
85,60,60,0277,https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,Swellow,75,50,125,455,Fairy
30,30,40,0278,https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,Wingull,55,30,85,270,Flying
50,100,60,0279,https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png,Pelipper,95,70,65,440,Psychic
25,25,28,0280,https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,Ralts,45,35,40,198,Flying
35,35,38,0281,https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,Kirlia,65,55,50,278,Psychic
65,65,68,0282,https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png,Gardevoir,125,115,80,518,Flying
85,65,68,0282,https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir-mega.png,Gardevoir,165,135,100,618,Electric
30,32,40,0283,https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,Surskit,50,52,65,269,Electric
60,62,70,0284,https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,Masquerain,100,82,80,454,Electric
40,60,60,0285,https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,Shroomish,40,60,35,295,Electric
130,80,60,0286,https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,Breloom,60,60,70,460,Dragon
60,60,60,0287,https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,Slakoth,35,35,30,280,Grass
80,80,80,0288,https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,Vigoroth,55,55,90,440,Water
160,100,150,0289,https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,Slaking,95,65,100,670,Fairy
45,90,31,0290,https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,Nincada,30,30,40,266,Water
90,45,61,0291,https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png,Ninjask,50,50,160,456,Fairy
90,45,1,0292,https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png,Shedinja,30,30,40,236,Rock
51,23,64,0293,https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,Whismur,51,23,28,240,Water
71,43,84,0294,https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,Loudred,71,43,48,360,Grass
91,63,104,0295,https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png,Exploud,91,73,68,490,Flying
60,30,72,0296,https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,Makuhita,20,30,25,237,Grass
120,60,144,0297,https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,Hariyama,40,60,50,474,Flying
20,40,50,0298,https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png,Azurill,20,40,20,190,Grass
45,135,30,0299,https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,Nosepass,45,90,30,375,Flying
45,45,50,0300,https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,Skitty,35,35,50,260,Normal
65,65,70,0301,https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,Delcatty,55,55,90,400,Grass
75,75,50,0302,https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png,Sableye,65,65,50,380,Grass
85,125,50,0302,https://img.pokemondb.net/sprites/sword-shield/icon/sableye-mega.png,Sableye,85,115,20,480,Bug
85,85,50,0303,https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,Mawile,55,55,50,380,Flying
105,125,50,0303,https://img.pokemondb.net/sprites/sword-shield/icon/mawile-mega.png,Mawile,55,95,50,480,Water
70,100,50,0304,https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,Aron,40,40,30,330,Ground
90,140,60,0305,https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,Lairon,50,50,40,430,Poison
110,180,70,0306,https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,Aggron,60,60,50,530,Ground
140,230,70,0306,https://img.pokemondb.net/sprites/sword-shield/icon/aggron-mega.png,Aggron,60,80,50,630,Water
40,55,30,0307,https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,Meditite,40,55,60,280,Ground
60,75,60,0308,https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,Medicham,60,75,80,410,Psychic
100,85,60,0308,https://img.pokemondb.net/sprites/sword-shield/icon/medicham-mega.png,Medicham,80,85,100,510,Dark
45,40,40,0309,https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,Electrike,65,40,65,295,Dark
75,60,70,0310,https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png,Manectric,105,60,105,475,Flying
75,80,70,0310,https://img.pokemondb.net/sprites/sword-shield/icon/manectric-mega.png,Manectric,135,80,135,575,Water
50,40,60,0311,https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,Plusle,85,75,95,405,Psychic
40,50,60,0312,https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,Minun,75,85,95,405,Poison
73,75,65,0313,https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,Volbeat,47,85,85,430,Psychic
47,75,65,0314,https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,Illumise,73,85,85,430,Ghost
60,45,50,0315,https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,Roselia,100,80,65,400,Psychic
43,53,70,0316,https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,Gulpin,43,53,40,302,Psychic
73,83,100,0317,https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,Swalot,73,83,55,467,Normal
90,20,45,0318,https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,Carvanha,65,20,65,305,Psychic
120,40,70,0319,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png,Sharpedo,95,40,95,460,Bug
140,70,70,0319,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo-mega.png,Sharpedo,110,65,105,560,Bug
70,35,130,0320,https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,Wailmer,70,35,60,400,Steel
90,45,170,0321,https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,Wailord,90,45,60,500,Normal
60,40,60,0322,https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,Numel,65,45,35,305,Ground
100,70,70,0323,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,Camerupt,105,75,40,460,Flying
120,100,70,0323,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt-mega.png,Camerupt,145,105,20,560,Steel
85,140,70,0324,https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png,Torkoal,85,70,20,470,Ground
25,35,60,0325,https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,Spoink,70,80,60,330,Steel
45,65,80,0326,https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,Grumpig,90,110,80,470,Ground
60,60,60,0327,https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,Spinda,60,60,60,360,Fairy
100,45,45,0328,https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,Trapinch,45,45,10,290,Fairy
70,50,50,0329,https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,Vibrava,50,50,70,340,Water
100,80,80,0330,https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png,Flygon,80,80,100,520,Poison
85,40,50,0331,https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,Cacnea,85,40,35,335,Dark
115,60,70,0332,https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,Cacturne,115,60,55,475,Poison
40,60,45,0333,https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,Swablu,40,75,50,310,Bug
